 sale_month | total_transactions | gross_sales_kgs | vat_collected_kgs | discounts_given_kgs | net_revenue_kgs | effective_tax_rate_percent 
------------+--------------------+-----------------+-------------------+---------------------+-----------------+----------------------------
 2026-05    |                 53 |        21507.48 |           2304.40 |              165.00 |        21342.48 |                      10.71
 2026-04    |                 90 |        35697.29 |           3824.70 |              225.00 |        35472.29 |                      10.71
 2026-03    |                 93 |        35859.84 |           3842.12 |              225.00 |        35634.84 |                      10.71
 2026-02    |                 84 |        34515.69 |           3698.11 |              225.00 |        34290.69 |                      10.71
 2026-01    |                 93 |        35948.71 |           3851.67 |              225.00 |        35723.71 |                      10.71
 2025-12    |                 85 |        32806.84 |           3515.05 |              195.00 |        32611.84 |                      10.71
 2025-11    |                 22 |         9457.78 |           1013.33 |               30.00 |         9427.78 |                      10.71
(7 rows)

           trade_name           | generic_name  |      therapeutic_category      | total_units_sold | gross_revenue_kgs | cost_of_goods_sold_kgs | net_profit_kgs | profit_margin_percent 
--------------------------------+---------------+--------------------------------+------------------+-------------------+------------------------+----------------+-----------------------
 Кетонал суспензия 100мг 42     | Ketoprofen    | Cephalosporins                 |               32 |           6137.68 |                4697.50 |        1440.18 |                 23.46
 Эналаприл ампулы 5мг 123       | Enalapril     | Analgesics & Pain Relievers    |               27 |           6119.44 |                4688.00 |        1431.44 |                 23.39
 Парацетамол таблетки 100мг 105 | Paracetamol   | Penicillins                    |               26 |           5748.91 |                4384.50 |        1364.41 |                 23.73
 Цефтриаксон капсулы 250мг 141  | Ceftriaxone   | Cardiovascular System          |               25 |           5824.38 |                4475.00 |        1349.38 |                 23.17
 Глюкофаж капсулы 500мг 51      | Metformin     | Analgesics & Pain Relievers    |               29 |           5681.83 |                4346.50 |        1335.33 |                 23.50
 Цифран ампулы 250мг 78         | Ciprofloxacin | Beta-blockers                  |               27 |           5534.16 |                4257.50 |        1276.66 |                 23.07
 Витамин C мазь 20мг 69         | Ascorbic Acid | Cardiovascular System          |               26 |           5284.34 |                4047.00 |        1237.34 |                 23.42
 Парацетамол таблетки 5мг 165   | Paracetamol   | Cardiovascular System          |               30 |           5298.33 |                4084.50 |        1213.83 |                 22.91
 Амлодипин ампулы 10мг 33       | Amlodipine    | Penicillins                    |               28 |           5195.17 |                3995.50 |        1199.67 |                 23.09
 Эналаприл ампулы 250мг 183     | Enalapril     | Vitamins & Dietary Supplements |               24 |           4578.54 |                3483.00 |        1095.54 |                 23.93
(10 rows)

 medicine_id |           trade_name            | generic_name  | total_units_in_stock | active_undepleted_batches |      stock_status      | recommended_reorder_qty 
-------------+---------------------------------+---------------+----------------------+---------------------------+------------------------+-------------------------
         173 | Амлодипин ампулы 10мг 173       | Amlodipine    |                    0 |                         0 | CRITICAL: OUT OF STOCK |                     150
         172 | Аторвастатин суспензия 5мг 172  | Atorvastatin  |                    0 |                         0 | CRITICAL: OUT OF STOCK |                     150
           4 | Бисопролол мазь 5мг 4           | Bisoprolol    |                    0 |                         0 | CRITICAL: OUT OF STOCK |                     150
          88 | Анальгин ампулы 5мг 88          | Metamizole    |                    0 |                         0 | CRITICAL: OUT OF STOCK |                     150
           2 | Кетонал суспензия 500мг 2       | Ketoprofen    |                    0 |                         0 | CRITICAL: OUT OF STOCK |                     150
          91 | Глюкофаж капсулы 100мг 91       | Metformin     |                    0 |                         0 | CRITICAL: OUT OF STOCK |                     150
          92 | Аторвастатин суспензия 250мг 92 | Atorvastatin  |                    0 |                         0 | CRITICAL: OUT OF STOCK |                     150
          90 | Омез таблетки 20мг 90           | Omeprazole    |                    0 |                         0 | CRITICAL: OUT OF STOCK |                     150
          87 | Но-Шпа суспензия 1г 87          | Drotaverine   |                    0 |                         0 | CRITICAL: OUT OF STOCK |                     150
           8 | Анальгин ампулы 250мг 8         | Metamizole    |                    0 |                         0 | CRITICAL: OUT OF STOCK |                     150
           5 | Парацетамол таблетки 10мг 5     | Paracetamol   |                    0 |                         0 | CRITICAL: OUT OF STOCK |                     150
         180 | Амоксициллин таблетки 10мг 180  | Amoxicillin   |                    0 |                         0 | CRITICAL: OUT OF STOCK |                     150
         177 | Дифлюкан суспензия 500мг 177    | Fluconazole   |                    0 |                         0 | CRITICAL: OUT OF STOCK |                     150
          86 | Ибуфен капсулы 500мг 86         | Ibuprofen     |                    0 |                         0 | CRITICAL: OUT OF STOCK |                     150
           3 | Эналаприл ампулы 1г 3           | Enalapril     |                    0 |                         0 | CRITICAL: OUT OF STOCK |                     150
         174 | Сумамед мазь 20мг 174           | Azithromycin  |                    0 |                         0 | CRITICAL: OUT OF STOCK |                     150
           1 | Цефтриаксон капсулы 250мг 1     | Ceftriaxone   |                    0 |                         0 | CRITICAL: OUT OF STOCK |                     150
         176 | Кларитин капсулы 250мг 176      | Loratadine    |                    0 |                         0 | CRITICAL: OUT OF STOCK |                     150
         178 | Цифран ампулы 1г 178            | Ciprofloxacin |                    0 |                         0 | CRITICAL: OUT OF STOCK |                     150
          89 | Витамин C мазь 10мг 89          | Ascorbic Acid |                    0 |                         0 | CRITICAL: OUT OF STOCK |                     150
           6 | Ибуфен капсулы 20мг 6           | Ibuprofen     |                    0 |                         0 | CRITICAL: OUT OF STOCK |                     150
         175 | Диклофенак таблетки 100мг 175   | Diclofenac    |                    0 |                         0 | CRITICAL: OUT OF STOCK |                     150
(22 rows)

  batch_number  |            trade_name            |         supplier_name         | current_quantity | expiry_date | days_until_expiry |       risk_classification        | wholesale_cost_tied_up_kgs | potential_retail_loss_kgs 
 BCH-6-1-1016   | Ибуфен капсулы 20мг 6            | ОсОО Ысык-Көл Фарма 7         |              191 | 2026-02-12  |               -96 | DEAD STOCK: EXPIRED              |                   23970.50 |                  29964.08
 BCH-202-3-1606 | Кетонал суспензия 20мг 202       | ОсОО Азия Фарма 2             |               94 | 2026-02-12  |               -96 | DEAD STOCK: EXPIRED              |                   16403.00 |                  22144.52
 BCH-3-2-1008   | Эналаприл ампулы 1г 3            | ОсОО Ысык-Көл Фарма 7         |               91 | 2026-02-12  |               -96 | DEAD STOCK: EXPIRED              |                    7553.00 |                   9818.90
 BCH-2-3-1006   | Кетонал суспензия 500мг 2        | ОсОО Ысык-Көл Фарма 7         |               94 | 2026-02-12  |               -96 | DEAD STOCK: EXPIRED              |                    7003.00 |                   9454.52
 BCH-46-2-1137  | Ибуфен капсулы 5мг 46            | ОсОО Тянь-Шань ЛТД 38         |              233 | 2026-02-14  |               -94 | DEAD STOCK: EXPIRED              |                   14912.00 |                  19385.60
 BCH-92-1-1274  | Аторвастатин суспензия 250мг 92  | ОсОО Тянь-Шань ЛТД 38         |              233 | 2026-02-14  |               -94 | DEAD STOCK: EXPIRED              |                   20387.50 |                  25485.54
 BCH-145-3-1435 | Парацетамол таблетки 10мг 145    | ОсОО Ала-Тоо Импорт 51        |              240 | 2026-02-15  |               -93 | DEAD STOCK: EXPIRED              |                   25320.00 |                  34183.20
 BCH-178-1-1532 | Цифран ампулы 1г 178             | ОсОО Тянь-Шань Групп 14       |              297 | 2026-02-16  |               -92 | DEAD STOCK: EXPIRED              |                   14701.50 |                  18378.36
 BCH-89-2-1266  | Витамин C мазь 10мг 89           | ОсОО Тянь-Шань Групп 14       |              147 | 2026-02-16  |               -92 | DEAD STOCK: EXPIRED              |                    6615.00 |                   8599.50
 BCH-132-2-1395 | Аторвастатин суспензия 20мг 132  | ОсОО Чуй-Фарма Дистрибьюшн 45 |              279 | 2026-02-18  |               -90 | DEAD STOCK: EXPIRED              |                   49104.00 |                  63835.20
 BCH-7-1-1019   | Но-Шпа суспензия 100мг 7         | ОсОО Фарм ЛТД 8               |              243 | 2026-02-19  |               -89 | DEAD STOCK: EXPIRED              |                   34627.50 |                  43285.59
 BCH-175-2-1524 | Диклофенак таблетки 100мг 175    | ОсОО Чуй-Фарма Импорт 21      |              200 | 2026-02-20  |               -88 | DEAD STOCK: EXPIRED              |                   31400.00 |                  40820.00
 BCH-93-1-1277  | Амлодипин ампулы 500мг 93        | ОсОО Ысык-Көл Групп 39        |              278 | 2026-02-21  |               -87 | DEAD STOCK: EXPIRED              |                   29051.00 |                  36315.14
 BCH-31-3-1093  | Глюкофаж капсулы 1г 31           | ОсОО Ысык-Көл Групп 39        |              282 | 2026-02-21  |               -87 | DEAD STOCK: EXPIRED              |                   33135.00 |                  44733.66
 BCH-179-1-1535 | Верошпирон мазь 5мг 179          | ОсОО Ысык-Көл Дистрибьюшн 15  |               96 | 2026-02-23  |               -85 | DEAD STOCK: EXPIRED              |                    6384.00 |                   7980.48
 BCH-174-3-1522 | Сумамед мазь 20мг 174            | ОсОО Ош-Лек ЛТД 28            |              171 | 2026-02-24  |               -84 | DEAD STOCK: EXPIRED              |                   25393.50 |                  34282.08
 BCH-4-2-1011   | Бисопролол мазь 5мг 4            | ОсОО Мед Групп 9              |              142 | 2026-02-26  |               -82 | DEAD STOCK: EXPIRED              |                   14200.00 |                  18460.00
 BCH-8-1-1022   | Анальгин ампулы 250мг 8          | ОсОО Мед Групп 9              |              292 | 2026-02-26  |               -82 | DEAD STOCK: EXPIRED              |                   46574.00 |                  58218.96
 BCH-117-3-1351 | Дифлюкан суспензия 10мг 117      | ОсОО Тянь-Шань Фарма 22       |               90 | 2026-02-27  |               -81 | DEAD STOCK: EXPIRED              |                    7155.00 |                   9659.70
 BCH-90-2-1269  | Омез таблетки 20мг 90            | ОсОО Фарм Импорт 16           |              188 | 2026-03-02  |               -78 | DEAD STOCK: EXPIRED              |                   11656.00 |                  15152.80
 BCH-180-1-1538 | Амоксициллин таблетки 10мг 180   | ОсОО Фарм Импорт 16           |              138 | 2026-03-02  |               -78 | DEAD STOCK: EXPIRED              |                   11523.00 |                  14404.44
 BCH-133-2-1398 | Амлодипин ампулы 100мг 133       | ОсОО Ысык-Көл Фарма 47        |               84 | 2026-03-04  |               -76 | DEAD STOCK: EXPIRED              |                    3612.00 |                   4695.60
 BCH-203-3-1609 | Эналаприл ампулы 100мг 203       | ОсОО Чуй-Фарма Дистрибьюшн 5  |              141 | 2026-03-05  |               -75 | DEAD STOCK: EXPIRED              |                    5851.50 |                   7900.23
 BCH-3-3-1009   | Эналаприл ампулы 1г 3            | ОсОО Азия Дистрибьюшн 10      |              136 | 2026-03-05  |               -75 | DEAD STOCK: EXPIRED              |                   12444.00 |                  16800.08
 BCH-9-1-1025   | Витамин C мазь 500мг 9           | ОсОО Азия Дистрибьюшн 10      |               83 | 2026-03-05  |               -75 | DEAD STOCK: EXPIRED              |                    2199.50 |                   2749.79
 BCH-176-2-1527 | Кларитин капсулы 250мг 176       | ОсОО Ысык-Көл ЛТД 23          |              248 | 2026-03-06  |               -74 | DEAD STOCK: EXPIRED              |                   43152.00 |                  56097.60
 BCH-95-1-1283  | Диклофенак таблетки 5мг 95       | ОсОО Мед Импорт 41            |              130 | 2026-03-07  |               -73 | DEAD STOCK: EXPIRED              |                   18005.00 |                  22506.90
 BCH-146-3-1438 | Ибуфен капсулы 20мг 146          | ОсОО Тянь-Шань Групп 54       |              287 | 2026-03-08  |               -72 | DEAD STOCK: EXPIRED              |                   35157.50 |                  47464.06
 BCH-181-1-1541 | Цефтриаксон капсулы 20мг 181     | ОсОО Мед Фарма 17             |              194 | 2026-03-09  |               -71 | DEAD STOCK: EXPIRED              |                   19497.00 |                  24372.22
 BCH-89-3-1267  | Витамин C мазь 10мг 89           | ОсОО Фарм ЛТД 48              |              183 | 2026-03-11  |               -69 | DEAD STOCK: EXPIRED              |                    9790.50 |                  13218.09
 BCH-10-1-1028  | Омез таблетки 1г 10              | ОсОО Ала-Тоо Импорт 11        |              140 | 2026-03-12  |               -68 | DEAD STOCK: EXPIRED              |                    6090.00 |                   7613.20
 BCH-5-2-1014   | Парацетамол таблетки 10мг 5      | ОсОО Ала-Тоо Импорт 11        |              190 | 2026-03-12  |               -68 | DEAD STOCK: EXPIRED              |                   22230.00 |                  28899.00
 BCH-96-1-1286  | Кларитин капсулы 10мг 96         | ОсОО Азия Фарма 42            |              174 | 2026-03-14  |               -66 | DEAD STOCK: EXPIRED              |                   27057.00 |                  33822.12
 BCH-48-2-1143  | Анальгин ампулы 20мг 48          | ОсОО Азия Фарма 42            |               76 | 2026-03-14  |               -66 | DEAD STOCK: EXPIRED              |                    7448.00 |                   9682.40
 BCH-182-1-1544 | Кетонал суспензия 100мг 182      | ОсОО Азия ЛТД 18              |              243 | 2026-03-16  |               -64 | DEAD STOCK: EXPIRED              |                   28552.50 |                  35691.84
 BCH-91-2-1272  | Глюкофаж капсулы 100мг 91        | ОсОО Азия ЛТД 18              |              243 | 2026-03-16  |               -64 | DEAD STOCK: EXPIRED              |                   19197.00 |                  24956.10
 BCH-175-3-1525 | Диклофенак таблетки 100мг 175    | ОсОО Ысык-Көл Импорт 31       |              250 | 2026-03-17  |               -63 | DEAD STOCK: EXPIRED              |                   41375.00 |                  55857.50
 BCH-134-2-1401 | Сумамед мазь 250мг 134           | ОсОО Мед Групп 49             |              131 | 2026-03-18  |               -62 | DEAD STOCK: EXPIRED              |                    7860.00 |                  10218.00
 BCH-11-1-1031  | Глюкофаж капсулы 5мг 11          | ОсОО Ош-Лек Фарма 12          |              189 | 2026-03-19  |               -61 | DEAD STOCK: EXPIRED              |                   11434.50 |                  14294.07
 BCH-118-3-1354 | Цифран ампулы 20мг 118           | ОсОО Мед Дистрибьюшн 25       |              146 | 2026-03-20  |               -60 | DEAD STOCK: EXPIRED              |                   14089.00 |                  19020.88
 BCH-177-2-1530 | Дифлюкан суспензия 500мг 177     | ОсОО Мед Дистрибьюшн 25       |              286 | 2026-03-20  |               -60 | DEAD STOCK: EXPIRED              |                   11726.00 |                  15243.80
 BCH-97-1-1289  | Дифлюкан суспензия 20мг 97       | ОсОО Ала-Тоо ЛТД 43           |              228 | 2026-03-21  |               -59 | DEAD STOCK: EXPIRED              |                   39330.00 |                  49163.64
 BCH-61-3-1183  | Цефтриаксон капсулы 10мг 61      | ОсОО Ала-Тоо Групп 19         |              292 | 2026-03-23  |               -57 | DEAD STOCK: EXPIRED              |                   51830.00 |                  69971.96
 BCH-183-1-1547 | Эналаприл ампулы 250мг 183       | ОсОО Ала-Тоо Групп 19         |              286 | 2026-03-23  |               -57 | DEAD STOCK: EXPIRED              |                   38467.00 |                  48085.18
 BCH-12-1-1034  | Аторвастатин суспензия 10мг 12   | ОсОО Чуй-Фарма ЛТД 13         |              231 | 2026-03-26  |               -54 | DEAD STOCK: EXPIRED              |                   17902.50 |                  22379.28
 BCH-6-2-1017   | Ибуфен капсулы 20мг 6            | ОсОО Чуй-Фарма ЛТД 13         |              229 | 2026-03-26  |               -54 | DEAD STOCK: EXPIRED              |                   30686.00 |                  39891.80
 BCH-98-1-1292  | Цифран ампулы 100мг 98           | ОсОО Ош-Лек Групп 44          |              277 | 2026-03-28  |               -52 | DEAD STOCK: EXPIRED              |                   10941.50 |                  13678.26
 BCH-49-2-1146  | Витамин C мазь 100мг 49          | ОсОО Ош-Лек Групп 44          |              127 | 2026-03-28  |               -52 | DEAD STOCK: EXPIRED              |                   14605.00 |                  18986.50
 BCH-147-3-1441 | Но-Шпа суспензия 100мг 147       | ОсОО Азия Фарма 2             |               78 | 2026-03-29  |               -51 | DEAD STOCK: EXPIRED              |                   10881.00 |                  14689.74
 BCH-184-1-1550 | Бисопролол мазь 500мг 184        | ОсОО Ош-Лек Дистрибьюшн 20    |               91 | 2026-03-30  |               -50 | DEAD STOCK: EXPIRED              |                   13786.50 |                  17233.58
 BCH-92-2-1275  | Аторвастатин суспензия 250мг 92  | ОсОО Ош-Лек Дистрибьюшн 20    |              291 | 2026-03-30  |               -50 | DEAD STOCK: EXPIRED              |                   27936.00 |                  36316.80
 BCH-135-2-1404 | Диклофенак таблетки 500мг 135    | ОсОО Ала-Тоо Импорт 51        |              173 | 2026-04-01  |               -48 | DEAD STOCK: EXPIRED              |                   13321.00 |                  17317.30
 BCH-90-3-1270  | Омез таблетки 20мг 90            | ОсОО Ала-Тоо Импорт 51        |              221 | 2026-04-01  |               -48 | DEAD STOCK: EXPIRED              |                   15580.50 |                  21034.78
 BCH-13-1-1037  | Амлодипин ампулы 20мг 13         | ОсОО Тянь-Шань Групп 14       |              287 | 2026-04-02  |               -47 | DEAD STOCK: EXPIRED              |                   27121.50 |                  33903.31
 BCH-178-2-1533 | Цифран ампулы 1г 178             | ОсОО Ала-Тоо Фарма 27         |               94 | 2026-04-03  |               -46 | DEAD STOCK: EXPIRED              |                    5452.00 |                   7087.60
 BCH-99-1-1295  | Верошпирон мазь 250мг 99         | ОсОО Чуй-Фарма Дистрибьюшн 45 |               67 | 2026-04-04  |               -45 | DEAD STOCK: EXPIRED              |                    3785.50 |                   4732.21
 BCH-33-3-1099  | Амлодипин ампулы 10мг 33         | ОсОО Чуй-Фарма Дистрибьюшн 45 |              117 | 2026-04-04  |               -45 | DEAD STOCK: EXPIRED              |                   17725.50 |                  23930.01
 BCH-185-1-1553 | Парацетамол таблетки 1г 185      | ОсОО Чуй-Фарма Импорт 21      |              140 | 2026-04-06  |               -43 | DEAD STOCK: EXPIRED              |                   23590.00 |                  29488.20
 BCH-119-3-1357 | Верошпирон мазь 100мг 119        | ОсОО Ош-Лек ЛТД 28            |              193 | 2026-04-10  |               -39 | DEAD STOCK: EXPIRED              |                   21905.50 |                  29573.39
 BCH-100-1-1298 | Амоксициллин таблетки 500мг 100  | ОсОО Тянь-Шань Импорт 46      |              150 | 2026-04-11  |               -38 | DEAD STOCK: EXPIRED              |                   11025.00 |                  13782.00
 BCH-50-2-1149  | Омез таблетки 250мг 50           | ОсОО Тянь-Шань Импорт 46      |              200 | 2026-04-11  |               -38 | DEAD STOCK: EXPIRED              |                   26400.00 |                  34320.00
 BCH-93-2-1278  | Амлодипин ампулы 500мг 93        | ОсОО Тянь-Шань Фарма 22       |               80 | 2026-04-13  |               -36 | DEAD STOCK: EXPIRED              |                    9040.00 |                  11752.00
 BCH-62-3-1186  | Кетонал суспензия 20мг 62        | ОсОО Тянь-Шань Фарма 22       |               89 | 2026-04-13  |               -36 | DEAD STOCK: EXPIRED              |                    3960.50 |                   5347.12
 BCH-186-1-1556 | Ибуфен капсулы 5мг 186           | ОсОО Тянь-Шань Фарма 22       |              177 | 2026-04-13  |               -36 | DEAD STOCK: EXPIRED              |                    6283.50 |                   7855.26
 BCH-136-2-1407 | Кларитин капсулы 1г 136          | ОсОО Чуй-Фарма ЛТД 53         |              228 | 2026-04-15  |               -34 | DEAD STOCK: EXPIRED              |                   21432.00 |                  27861.60
 BCH-205-3-1615 | Парацетамол таблетки 500мг 205   | ОсОО Ала-Тоо Импорт 11        |              235 | 2026-04-16  |               -33 | DEAD STOCK: EXPIRED              |                   17742.50 |                  23953.55
 BCH-5-3-1015   | Парацетамол таблетки 10мг 5      | ОсОО Фарм Импорт 16           |              230 | 2026-04-16  |               -33 | DEAD STOCK: EXPIRED              |                   28865.00 |                  38968.90
 BCH-15-1-1043  | Диклофенак таблетки 250мг 15     | ОсОО Фарм Импорт 16           |              127 | 2026-04-16  |               -33 | DEAD STOCK: EXPIRED              |                   16319.50 |                  20400.01
 BCH-179-2-1536 | Верошпирон мазь 5мг 179          | ОсОО Чуй-Фарма Групп 29       |              142 | 2026-04-17  |               -32 | DEAD STOCK: EXPIRED              |                   10650.00 |                  13845.00
 BCH-101-1-1301 | Цефтриаксон капсулы 1г 101       | ОсОО Ысык-Көл Фарма 47        |              189 | 2026-04-18  |               -31 | DEAD STOCK: EXPIRED              |                   17104.50 |                  21381.57
 BCH-187-1-1559 | Но-Шпа суспензия 10мг 187        | ОсОО Ысык-Көл ЛТД 23          |              238 | 2026-04-20  |               -29 | DEAD STOCK: EXPIRED              |                   12495.00 |                  15619.94
 BCH-91-3-1273  | Глюкофаж капсулы 100мг 91        | ОсОО Тянь-Шань Групп 54       |              277 | 2026-04-22  |               -27 | DEAD STOCK: EXPIRED              |                   24237.50 |                  32722.01
 BCH-16-1-1046  | Кларитин капсулы 500мг 16        | ОсОО Мед Фарма 17             |              184 | 2026-04-23  |               -26 | DEAD STOCK: EXPIRED              |                   26772.00 |                  33465.92
 BCH-8-2-1023   | Анальгин ампулы 250мг 8          | ОсОО Мед Фарма 17             |               84 | 2026-04-23  |               -26 | DEAD STOCK: EXPIRED              |                   14112.00 |                  18345.60
 BCH-34-3-1102  | Сумамед мазь 20мг 34             | ОсОО Фарм ЛТД 48              |              198 | 2026-04-25  |               -24 | DEAD STOCK: EXPIRED              |                   33363.00 |                  45041.04
 BCH-102-1-1304 | Кетонал суспензия 5мг 102        | ОсОО Фарм ЛТД 48              |              240 | 2026-04-25  |               -24 | DEAD STOCK: EXPIRED              |                   25800.00 |                  32251.20
 BCH-51-2-1152  | Глюкофаж капсулы 500мг 51        | ОсОО Фарм ЛТД 48              |              240 | 2026-04-25  |               -24 | DEAD STOCK: EXPIRED              |                   35760.00 |                  46488.00
 BCH-94-2-1281  | Сумамед мазь 1г 94               | ОсОО Фарм Групп 24            |              137 | 2026-04-27  |               -22 | DEAD STOCK: EXPIRED              |                   17810.00 |                  23153.00
 BCH-188-1-1562 | Анальгин ампулы 20мг 188         | ОсОО Фарм Групп 24            |              287 | 2026-04-27  |               -22 | DEAD STOCK: EXPIRED              |                   19946.50 |                  24934.56
 BCH-177-3-1531 | Дифлюкан суспензия 500мг 177     | ОсОО Чуй-Фарма Фарма 37       |               87 | 2026-04-28  |               -21 | DEAD STOCK: EXPIRED              |                    4306.50 |                   5814.21
 BCH-137-2-1410 | Дифлюкан суспензия 5мг 137       | ОсОО Ысык-Көл Дистрибьюшн 55  |              276 | 2026-04-29  |               -20 | DEAD STOCK: EXPIRED              |                   30636.00 |                  39826.80
 BCH-17-1-1049  | Дифлюкан суспензия 1г 17         | ОсОО Азия ЛТД 18              |              233 | 2026-04-30  |               -19 | DEAD STOCK: EXPIRED              |                   37862.50 |                  47329.29
 BCH-180-2-1539 | Амоксициллин таблетки 10мг 180   | ОсОО Ысык-Көл Импорт 31       |              183 | 2026-05-01  |               -18 | DEAD STOCK: EXPIRED              |                   16836.00 |                  21886.80
 BCH-103-1-1307 | Эналаприл ампулы 10мг 103        | ОсОО Мед Групп 49             |              297 | 2026-05-02  |               -17 | DEAD STOCK: EXPIRED              |                   36976.50 |                  46222.11
 BCH-63-3-1189  | Эналаприл ампулы 100мг 63        | ОсОО Мед Дистрибьюшн 25       |              127 | 2026-05-04  |               -15 | DEAD STOCK: EXPIRED              |                    7810.50 |                  10544.81
 BCH-189-1-1565 | Витамин C мазь 100мг 189         | ОсОО Мед Дистрибьюшн 25       |               76 | 2026-05-04  |               -15 | DEAD STOCK: EXPIRED              |                    6574.00 |                   8217.88
 BCH-6-3-1018   | Ибуфен капсулы 20мг 6            | ОсОО Ала-Тоо Групп 19         |              272 | 2026-05-07  |               -12 | DEAD STOCK: EXPIRED              |                   38760.00 |                  52327.36
 BCH-206-3-1618 | Ибуфен капсулы 1г 206            | ОсОО Тянь-Шань Групп 14       |              282 | 2026-05-07  |               -12 | DEAD STOCK: EXPIRED              |                   26085.00 |                  35216.16
 BCH-18-1-1052  | Цифран ампулы 5мг 18             | ОсОО Ала-Тоо Групп 19         |              274 | 2026-05-07  |               -12 | DEAD STOCK: EXPIRED              |                    8083.00 |                  10105.12
 BCH-9-2-1026   | Витамин C мазь 500мг 9           | ОсОО Ала-Тоо Групп 19         |              123 | 2026-05-07  |               -12 | DEAD STOCK: EXPIRED              |                    4305.00 |                   5596.50
 BCH-52-2-1155  | Аторвастатин суспензия 1г 52     | ОсОО Азия Дистрибьюшн 50      |              296 | 2026-05-09  |               -10 | DEAD STOCK: EXPIRED              |                   49136.00 |                  63876.80
 BCH-104-1-1310 | Бисопролол мазь 20мг 104         | ОсОО Азия Дистрибьюшн 50      |               96 | 2026-05-09  |               -10 | DEAD STOCK: EXPIRED              |                   13584.00 |                  16980.48
 BCH-149-3-1447 | Витамин C мазь 500мг 149         | ОсОО Фарм ЛТД 8               |              178 | 2026-05-10  |                -9 | DEAD STOCK: EXPIRED              |                   30883.00 |                  41692.94
 BCH-190-1-1568 | Омез таблетки 250мг 190          | ОсОО Азия Импорт 26           |              135 | 2026-05-11  |                -8 | DEAD STOCK: EXPIRED              |                   13972.50 |                  17466.30
 BCH-95-2-1284  | Диклофенак таблетки 5мг 95       | ОсОО Азия Импорт 26           |              185 | 2026-05-11  |                -8 | DEAD STOCK: EXPIRED              |                   27195.00 |                  35353.50
 BCH-138-2-1413 | Цифран ампулы 10мг 138           | ОсОО Азия Фарма 2             |               90 | 2026-05-13  |                -6 | DEAD STOCK: EXPIRED              |                   11520.00 |                  14976.00
 BCH-19-1-1055  | Верошпирон мазь 10мг 19          | ОсОО Ош-Лек Дистрибьюшн 20    |               81 | 2026-05-14  |                -5 | DEAD STOCK: EXPIRED              |                    3766.50 |                   4708.53
 BCH-181-2-1542 | Цефтриаксон капсулы 20мг 181     | ОсОО Мед ЛТД 33               |              238 | 2026-05-15  |                -4 | DEAD STOCK: EXPIRED              |                   25942.00 |                  33724.60
 BCH-35-3-1105  | Диклофенак таблетки 100мг 35     | ОсОО Ала-Тоо Импорт 51        |              245 | 2026-05-16  |                -3 | DEAD STOCK: EXPIRED              |                   45447.50 |                  61355.35
 BCH-105-1-1313 | Парацетамол таблетки 100мг 105   | ОсОО Ала-Тоо Импорт 51        |              139 | 2026-05-16  |                -3 | DEAD STOCK: EXPIRED              |                   22031.50 |                  27540.07
 BCH-191-1-1571 | Глюкофаж капсулы 500мг 191       | ОсОО Ала-Тоо Фарма 27         |              184 | 2026-05-18  |                -1 | DEAD STOCK: EXPIRED              |                   22172.00 |                  27715.92
 BCH-178-3-1534 | Цифран ампулы 1г 178             | ОсОО Фарм Дистрибьюшн 40      |              141 | 2026-05-19  |                 0 | DEAD STOCK: EXPIRED              |                    9376.50 |                  12658.98
 BCH-10-2-1029  | Омез таблетки 1г 10              | ОсОО Чуй-Фарма Импорт 21      |              180 | 2026-05-21  |                 2 | CRITICAL RISK: EXPIRES < 30 DAYS |                    9360.00 |                  12168.00
 BCH-20-1-1058  | Амоксициллин таблетки 20мг 20    | ОсОО Чуй-Фарма Импорт 21      |              130 | 2026-05-21  |                 2 | CRITICAL RISK: EXPIRES < 30 DAYS |                    8255.00 |                  10319.40
 BCH-121-3-1363 | Цефтриаксон капсулы 500мг 121    | ОсОО Азия Групп 34            |              287 | 2026-05-22  |                 3 | CRITICAL RISK: EXPIRES < 30 DAYS |                   42332.50 |                  57150.31
 BCH-106-1-1316 | Ибуфен капсулы 250мг 106         | ОсОО Ош-Лек Фарма 52          |              194 | 2026-05-23  |                 4 | CRITICAL RISK: EXPIRES < 30 DAYS |                    4947.00 |                   6184.72
 BCH-53-2-1158  | Амлодипин ампулы 5мг 53          | ОсОО Ош-Лек Фарма 52          |               94 | 2026-05-23  |                 4 | CRITICAL RISK: EXPIRES < 30 DAYS |                    3102.00 |                   4032.60
 BCH-96-2-1287  | Кларитин капсулы 10мг 96         | ОсОО Ош-Лек ЛТД 28            |              226 | 2026-05-25  |                 6 | CRITICAL RISK: EXPIRES < 30 DAYS |                   37064.00 |                  48183.20
 BCH-192-1-1574 | Аторвастатин суспензия 1г 192    | ОсОО Ош-Лек ЛТД 28            |              224 | 2026-05-25  |                 6 | CRITICAL RISK: EXPIRES < 30 DAYS |                   30800.00 |                  38501.12
 BCH-139-2-1416 | Верошпирон мазь 20мг 139         | ОсОО Ош-Лек Групп 4           |              147 | 2026-05-27  |                 8 | CRITICAL RISK: EXPIRES < 30 DAYS |                   21315.00 |                  27709.50
 BCH-7-3-1021   | Но-Шпа суспензия 100мг 7         | ОсОО Тянь-Шань Фарма 22       |               79 | 2026-05-28  |                 9 | CRITICAL RISK: EXPIRES < 30 DAYS |                   12600.50 |                  17011.07
